# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       2.079711768857e-01       8.278343218239e-01       1.117944413571e+01       1.326502651120e+04       2.503431238712e-04       8.785188668863e+02       7.272680703784e+02       1.061225469549e+03       1.202354627423e+03       5.858755296631e-12       4.379424389231e-09       2.349552359292e-08       3.536966552159e-13       5.759422653402e-11       6.422177155034e-15       7.073933104319e-13       5.927689859493e-11       2.495216193702e-14       3.454201677129e-08       8.528929343575e-15       6.267167966960e-08       6.267167966960e-08      -3.454002963554e-08      -1.653771373377e-15       8.957838146696e-01       6.393045440668e-01 
       1.995352127245e-01       8.336562273389e-01       1.127096293931e+01       1.329880334560e+04       2.491714423839e-04       8.447420324862e+02       7.042244558770e+02       1.013297813636e+03       1.203176067405e+03       5.696801370819e-12       4.288311465923e-09       2.300670459550e-08       3.463380771571e-13       5.799920569535e-11       6.201054440249e-15       6.926761543142e-13       5.969352850601e-11       2.409320252281e-14       3.454201677129e-08       8.293163635633e-15       6.208640769969e-08       6.208640769969e-08      -3.454008477885e-08      -1.611565058596e-15       8.997931522675e-01       6.351651270045e-01 
       1.911579338002e-01       8.395192372263e-01       1.136291209861e+01       1.333250201672e+04       2.480187448999e-04       8.110433613675e+02       6.808865040927e+02       9.660807345489e+02       1.203992744847e+03       5.539320106018e-12       4.199091714914e-09       2.252804242932e-08       3.391323978928e-13       5.840704457188e-11       5.987539283130e-15       6.782647957856e-13       6.011310166566e-11       2.326378675753e-14       3.454201677129e-08       8.063909039320e-15       6.151329782172e-08       6.151329782172e-08      -3.454013839196e-08      -1.570521947405e-15       9.037942835000e-01       6.310125732191e-01 
       1.828389339945e-01       8.454236424421e-01       1.145528860877e+01       1.336612086896e+04       2.468847861956e-04       7.774245091313e+02       6.572530602336e+02       9.195679776421e+02       1.204804642896e+03       5.386188108330e-12       4.111725855050e-09       2.205932635177e-08       3.320764449484e-13       5.881776340294e-11       5.781370172113e-15       6.641528898968e-13       6.053563889568e-11       2.246289946277e-14       3.454201677129e-08       7.840985922993e-15       6.095209765484e-08       6.095209765484e-08      -3.454019051732e-08      -1.530607768318e-15       9.077868566471e-01       6.268475437528e-01 
       1.745778100284e-01       8.513697359699e-01       1.154808941647e+01       1.339965826373e+04       2.457693228428e-04       7.438871143588e+02       6.333229761431e+02       8.737532976919e+02       1.205611745430e+03       5.237285385175e-12       4.026175419429e-09       2.160034998870e-08       3.251671116109e-13       5.923138256893e-11       5.582294578107e-15       6.503342232218e-13       6.096116116304e-11       2.168956031105e-14       3.454201677129e-08       7.624219606506e-15       6.040256005061e-08       6.040256005061e-08      -3.454024119623e-08      -1.491789303812e-15       9.117705222908e-01       6.226707043861e-01 
       1.663741614411e-01       8.573578128347e-01       1.164131142136e+01       1.343311258006e+04       2.446721132138e-04       7.104327980304e+02       6.090951098854e+02       8.286304590630e+02       1.206414037054e+03       5.092495251570e-12       3.942402738515e-09       2.115091124380e-08       3.184013555653e-13       5.964792259225e-11       5.390068646131e-15       6.368027111307e-13       6.138968958091e-11       2.094282263036e-14       3.454201677129e-08       7.413440224769e-15       5.986444298451e-08       5.986444298451e-08      -3.454029046883e-08      -1.454034357377e-15       9.157449334748e-01       6.184827251577e-01 
       1.582275905689e-01       8.633881701167e-01       1.173495147770e+01       1.346648221513e+04       2.435929174866e-04       6.770631629590e+02       5.845683253206e+02       7.841932358970e+02       1.207211503114e+03       4.951704238983e-12       3.860370923608e-09       2.071081220995e-08       3.117761975593e-13       6.006740413832e-11       5.204456897544e-15       6.235523951186e-13       6.182124540961e-11       2.022177224959e-14       3.454201677129e-08       7.208482595074e-15       5.933750944964e-08       5.933750944964e-08      -3.454033837415e-08      -1.417311721594e-15       9.197097458618e-01       6.142842798825e-01 
       1.501377025246e-01       8.694611069657e-01       1.182900639582e+01       1.349976558485e+04       2.425314976507e-04       6.437797932386e+02       5.597414916714e+02       7.404354123272e+02       1.208004129697e+03       4.814802006711e-12       3.780043850645e-09       2.027985908228e-08       3.052887200953e-13       6.048984801653e-11       5.025231942487e-15       6.105774401907e-13       6.225585005763e-11       1.952552638366e-14       3.454201677129e-08       7.009186088068e-15       5.882152735267e-08       5.882152735267e-08      -3.454038495013e-08      -1.381591147213e-15       9.236646178889e-01       6.100760456666e-01 
       1.421041051762e-01       8.755769246147e-01       1.192347294376e+01       1.353296112438e+04       2.414876175126e-04       6.105842537080e+02       5.346134830799e+02       6.973507827159e+02       1.208791903637e+03       4.681681255694e-12       3.701386144354e-09       1.985786207316e-08       2.989360661506e-13       6.091527518119e-11       4.852174202203e-15       5.978721323012e-13       6.269352508264e-11       1.885323255677e-14       3.454201677129e-08       6.815394502295e-15       5.831626941191e-08       5.831626941191e-08      -3.454043023366e-08      -1.346843313191e-15       9.276092109197e-01       6.058587024220e-01 
       1.341264091268e-01       8.817359263946e-01       1.201834784880e+01       1.356606728866e+04       2.404610427025e-04       5.774780894310e+02       5.091831781571e+02       6.549331519158e+02       1.209574812517e+03       4.552237644701e-12       3.624363162725e-09       1.944463532891e-08       2.927154379228e-13       6.134370673257e-11       4.685071640875e-15       5.854308758457e-13       6.313429219252e-11       1.820406756265e-14       3.454201677129e-08       6.626955942184e-15       5.782151305757e-08       5.782151305757e-08      -3.454047426062e-08      -1.313039797674e-15       9.315431893944e-01       6.016329323802e-01 
       1.262042276940e-01       8.879384177482e-01       1.211362779914e+01       1.359908255290e+04       2.394515406800e-04       5.444628251925e+02       4.834494595242e+02       6.131763355541e+02       1.210352844675e+03       4.426369708836e-12       3.548940981807e-09       1.903999684821e-08       2.866240956027e-13       6.177516391789e-11       4.523719506683e-15       5.732481912055e-13       6.357817324636e-11       1.757723646040e-14       3.454201677129e-08       6.443722699412e-15       5.733704033400e-08       5.733704033400e-08      -3.454051706585e-08      -1.280153049873e-15       9.354662209769e-01       5.973994196064e-01 
       1.183371768895e-01       8.941847062451e-01       1.220930944548e+01       1.363200541308e+04       2.384588807406e-04       5.115399650119e+02       4.574112133468e+02       5.720741603375e+02       1.211125989203e+03       4.303978780283e-12       3.475086380822e-09       1.864376840226e-08       2.806593561715e-13       6.220966813230e-11       4.367920081731e-15       5.613187123430e-13       6.402519025555e-11       1.697197160481e-14       3.454201677129e-08       6.265551137524e-15       5.686263780406e-08       5.686263780406e-08      -3.454055868329e-08      -1.248156362834e-15       9.393779766983e-01       5.931588495145e-01 
       1.105248753991e-01       9.004751015961e-01       1.230538940264e+01       1.366483438642e+04       2.374828340225e-04       4.787109916731e+02       4.310673288620e+02       5.316204643799e+02       1.211894235952e+03       4.184968911236e-12       3.402766827589e-09       1.825577545657e-08       2.748185922235e-13       6.264724091994e-11       4.217482440570e-15       5.496371844471e-13       6.447536538475e-11       1.638753170989e-14       3.454201677129e-08       6.092301579741e-15       5.639809645538e-08       5.639809645538e-08      -3.454059914587e-08      -1.217023847046e-15       9.432781310979e-01       5.889119083843e-01 
       1.027669445625e-01       9.068099156678e-01       1.240186425123e+01       1.369756801182e+04       2.365231735129e-04       4.459773662732e+02       4.044166979000e+02       4.918090975491e+02       1.212657575531e+03       4.069246798954e-12       3.331950464246e-09       1.787584709434e-08       2.690992308137e-13       6.308790397494e-11       4.072222217002e-15       5.381984616275e-13       6.492872095304e-11       1.582320094449e-14       3.454201677129e-08       5.923838199864e-15       5.594321160864e-08       5.594321160864e-08      -3.454063848565e-08      -1.186730404880e-15       9.471663623608e-01       5.846592828812e-01 
       9.506300835368e-02       9.131894624981e-01       1.249873053929e+01       1.373020485030e+04       2.355796740547e-04       4.133405277881e+02       3.774582143994e+02       4.526339218341e+02       1.213415999310e+03       3.956721712884e-12       3.262606093276e-09       1.750381594154e-08       2.634987523284e-13       6.353167914244e-11       3.931961378890e-15       5.269975046568e-13       6.538527943491e-11       1.527828805905e-14       3.454201677129e-08       5.760028916172e-15       5.549778282773e-08       5.549778282773e-08      -3.454067673379e-08      -1.157251705825e-15       9.510423524514e-01       5.804016595785e-01 
       8.741269336109e-02       9.196140583104e-01       1.259598478393e+01       1.376274348543e+04       2.346521123531e-04       3.808018926565e+02       3.501907739181e+02       4.140888117306e+02       1.214169499419e+03       3.847305423790e-12       3.194703163817e-09       1.713951809338e-08       2.580146893798e-13       6.397858841969e-11       3.796528010695e-15       5.160293787596e-13       6.584506346137e-11       1.475212554210e-14       3.454201677129e-08       5.600745288257e-15       5.506161383179e-08       5.506161383179e-08      -3.454071392058e-08      -1.128564162502e-15       9.549057872444e-01       5.761397244848e-01 
       7.981562876814e-02       9.260840215295e-01       1.269362347303e+01       1.379518252371e+04       2.337402669824e-04       3.483628543832e+02       3.226132731387e+02       3.761676546453e+02       1.214918068751e+03       3.740912134834e-12       3.128211758257e-09       1.678279304251e-08       2.526446257237e-13       6.442865395706e-11       3.665756103475e-15       5.052892514475e-13       6.630809582103e-11       1.424406880587e-14       3.454201677129e-08       5.445862416692e-15       5.463451240901e-08       5.463451240901e-08      -3.454075007546e-08      -1.100644907422e-15       9.587563566507e-01       5.718741625752e-01 
       7.227144633379e-02       9.325996727966e-01       1.279164306682e+01       1.382752059493e+04       2.328439183925e-04       3.160247831602e+02       2.947246093708e+02       3.388643513165e+02       1.215661700954e+03       3.637458414558e-12       3.063102579113e-09       1.643348360850e-08       2.473861951995e-13       6.488189805912e-11       3.539485352097e-15       4.947723903989e-13       6.677439946121e-11       1.375349539970e-14       3.454201677129e-08       5.295258845474e-15       5.421629033237e-08       5.421629033237e-08      -3.454078522708e-08      -1.073471770474e-15       9.625937547412e-01       5.676056573283e-01 
       6.477978037331e-02       9.391613349846e-01       1.289003999965e+01       1.385975635258e+04       2.319628489154e-04       2.837890255069e+02       2.665236800490e+02       3.021728162516e+02       1.216400390441e+03       3.536863131712e-12       2.999346936175e-09       1.609143586895e-08       2.422370806917e-13       6.533834318571e-11       3.417560959403e-15       4.844741613833e-13       6.724399748900e-11       1.327980425050e-14       3.454201677129e-08       5.148816467145e-15       5.380676327693e-08       5.380676327693e-08      -3.454081940327e-08      -1.047023257121e-15       9.664176798649e-01       5.633348902690e-01 
