# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       1.000632760081e+13       9.993676400507e-14       7.548172849340e-24       4.631510819308e-08       2.160498865203e+20       1.414308953669e+04       1.413414601330e-09       1.415203871917e+17       2.673991654134e-08       2.758531459039e+40       2.489266927704e+30       1.335486690278e+31       2.010413488206e+26       6.334645306189e-13       2.116897924374e+39       2.010413488206e+26       6.334645306189e-13       2.116897924374e+39       2.010413488206e+26       6.334645306189e-13       2.116897924374e+39       3.454055557132e-08       4.015753981004e+37       4.667755346541e+40       4.667755346541e+40       1.555918448319e+40      -1.343773730401e+48       2.600266068962e-05       4.344138230931e-01 
       9.936770209348e+12       1.006363213531e-13       7.654217129695e-24       4.663888830692e-08       2.130566535942e+20       1.414308953669e+04       1.423308503540e-09       1.405366307763e+17       2.692709595711e-08       2.682625564319e+40       2.437715717294e+30       1.307829569780e+31       1.968779042503e+26       6.334645306189e-13       2.058647716477e+39       1.968779042503e+26       6.334645306189e-13       2.058647716477e+39       1.968779042503e+26       6.334645306189e-13       2.058647716477e+39       3.454055557132e-08       3.905253374638e+37       4.539313764074e+40       4.539313764074e+40       1.513104587508e+40      -1.297713414562e+48       2.608145663114e-05       4.331013946270e-01 
       9.867696335003e+12       1.013407756026e-13       7.761751226144e-24       4.696630639955e-08       2.101048899949e+20       1.414308953669e+04       1.433271663064e-09       1.395597127868e+17       2.711558562879e-08       2.608808355169e+40       2.387232101229e+30       1.280745211497e+31       1.928006820954e+26       6.334645306189e-13       2.002000366554e+39       1.928006820954e+26       6.334645306189e-13       2.002000366554e+39       1.928006820954e+26       6.334645306189e-13       2.002000366554e+39       3.454055557132e-08       3.797793388804e+37       4.414406479976e+40       4.414406479976e+40       1.471468826152e+40      -1.253231900754e+48       2.616025257266e-05       4.317968723565e-01 
       9.799102616686e+12       1.020501610318e-13       7.870796069114e-24       4.729372449219e-08       2.071940211914e+20       1.414308953668e+04       1.443304564706e-09       1.385895856870e+17       2.730539472818e-08       2.537022357694e+40       2.337793970276e+30       1.254221753870e+31       1.888078967418e+26       6.334645306189e-13       1.946911769121e+39       1.888078967418e+26       6.334645306189e-13       1.946911769121e+39       1.888078967418e+26       6.334645306189e-13       1.946911769121e+39       3.454055557132e-08       3.693290355425e+37       4.292936241747e+40       4.292936241747e+40       1.430978746753e+40      -1.210275072635e+48       2.623904851418e-05       4.305001850546e-01 
       9.730985716669e+12       1.027645121590e-13       7.981372883082e-24       4.762478056364e-08       2.043234806125e+20       1.414308953668e+04       1.453407696659e-09       1.376262022711e+17       2.749653249125e-08       2.467211679497e+40       2.289379673072e+30       1.228247580986e+31       1.848977995547e+26       6.334645306189e-13       1.893339032333e+39       1.848977995547e+26       6.334645306189e-13       1.893339032333e+39       1.848977995547e+26       6.334645306189e-13       1.893339032333e+39       3.454055557132e-08       3.591662908701e+37       4.174808472962e+40       4.174808472962e+40       1.391602823835e+40      -1.168790668798e+48       2.631784445570e-05       4.292112623474e-01 
       9.663342320426e+12       1.034838637441e-13       8.093503190710e-24       4.795947461389e-08       2.014927095365e+20       1.414308953668e+04       1.463581550535e-09       1.366695156614e+17       2.768900821867e-08       2.399321966156e+40       2.241968006641e+30       1.202811317490e+31       1.810686781121e+26       6.334645306189e-13       1.841240444591e+39       1.810686781121e+26       6.334645306189e-13       1.841240444591e+39       1.810686781121e+26       6.334645306189e-13       1.841240444591e+39       3.454055557132e-08       3.492831921755e+37       4.059931199636e+40       4.059931199636e+40       1.353310399403e+40      -1.128728219193e+48       2.639664039722e-05       4.279300347011e-01 
       9.596169136471e+12       1.042082507903e-13       8.207208817030e-24       4.829416866414e-08       1.987011569823e+20       1.414308953668e+04       1.473826621389e-09       1.357194793063e+17       2.788283127618e-08       2.333300358910e+40       2.195538207106e+30       1.177901823606e+31       1.773188554554e+26       6.334645306189e-13       1.790575442065e+39       1.773188554554e+26       6.334645306189e-13       1.790575442065e+39       1.773188554554e+26       6.334645306189e-13       1.790575442065e+39       3.454055557132e-08       3.396720445028e+37       3.948214978611e+40       3.948214978611e+40       1.316071659071e+40      -1.090038983724e+48       2.647543633875e-05       4.266564334099e-01 
       9.529462896197e+12       1.049377085459e-13       8.322511893693e-24       4.863250069320e-08       1.959482796024e+20       1.414308953668e+04       1.484143407739e-09       1.347760469774e+17       2.807801109510e-08       2.269095453502e+40       2.150069940598e+30       1.153508190253e+31       1.736466893548e+26       6.334645306189e-13       1.741304577109e+39       1.736466893548e+26       6.334645306189e-13       1.741304577109e+39       1.736466893548e+26       6.334645306189e-13       1.741304577109e+39       3.454055557132e-08       3.303253646362e+37       3.839572827915e+40       3.839572827915e+40       1.279857608849e+40      -1.052675892951e+48       2.655423228027e-05       4.253903905834e-01 
       9.463220353721e+12       1.056722725057e-13       8.439434863281e-24       4.897265171167e-08       1.932335415770e+20       1.414308953668e+04       1.494532411593e-09       1.338391727681e+17       2.827455717274e-08       2.206657260151e+40       2.105543294351e+30       1.129619734273e+31       1.700505715901e+26       6.334645306189e-13       1.693389487552e+39       1.700505715901e+26       6.334645306189e-13       1.693389487552e+39       1.700505715901e+26       6.334645306189e-13       1.693389487552e+39       3.454055557132e-08       3.212358752743e+37       3.733920159041e+40       3.733920159041e+40       1.244640052567e+40      -1.016593490826e+48       2.663302822179e-05       4.241318391346e-01 
       9.397438285721e+12       1.064119784132e-13       8.558000483668e-24       4.931644070894e-08       1.905564145098e+20       1.414308953668e+04       1.504994138474e-09       1.329088110904e+17       2.847247907293e-08       2.145937164637e+40       2.061938767979e+30       1.106225993748e+31       1.665289272462e+26       6.334645306189e-13       1.646792866824e+39       1.665289272462e+26       6.334645306189e-13       1.646792866824e+39       1.665289272462e+26       6.334645306189e-13       1.646792866824e+39       3.454055557132e-08       3.123964993633e+37       3.631174711084e+40       3.631174711084e+40       1.210391569924e+40      -9.817478793900e+47       2.671182416332e-05       4.228807127680e-01 
       9.332113491282e+12       1.071568622621e-13       8.678231832456e-24       4.966022970621e-08       1.879163773250e+20       1.414308953668e+04       1.515529097443e-09       1.319849166737e+17       2.867178642642e-08       2.086887890444e+40       2.019237264939e+30       1.083316723420e+31       1.630802140237e+26       6.334645306189e-13       1.601478434913e+39       1.630802140237e+26       6.334645306189e-13       1.601478434913e+39       1.630802140237e+26       6.334645306189e-13       1.601478434913e+39       3.454055557132e-08       3.038003545871e+37       3.531256486697e+40       3.531256486697e+40       1.177085495137e+40      -9.480966653679e+47       2.679062010484e-05       4.216369459684e-01 
       9.267242791740e+12       1.079069602980e-13       8.800152311463e-24       5.000947567169e-08       1.853129161661e+20       1.414308953668e+04       1.526137801125e-09       1.310674445618e+17       2.887248893138e-08       2.029463461954e+40       1.977420084164e+30       1.060881890205e+31       1.597029215633e+26       6.334645306189e-13       1.557410910115e+39       1.597029215633e+26       6.334645306189e-13       1.557410910115e+39       1.597029215633e+26       6.334645306189e-13       1.557410910115e+39       3.454055557132e-08       2.954407480088e+37       3.434087689797e+40       3.434087689797e+40       1.144695896179e+40      -9.155989085918e+47       2.686941604637e-05       4.204004739887e-01 
       9.202823030526e+12       1.086623090201e-13       8.923785651279e-24       5.035872163717e-08       1.827455242955e+20       1.414308953668e+04       1.536820765733e-09       1.301563501110e+17       2.907459635388e-08       1.973619168652e+40       1.936468911876e+30       1.038911668799e+31       1.563955707842e+26       6.334645306189e-13       1.514555981566e+39       1.563955707842e+26       6.334645306189e-13       1.514555981566e+39       1.563955707842e+26       6.334645306189e-13       1.514555981566e+39       3.454055557132e-08       2.873111708598e+37       3.339592665002e+40       3.339592665002e+40       1.113197554590e+40      -8.842150721932e+47       2.694821198789e-05       4.191712328394e-01 
       9.138851073015e+12       1.094229451832e-13       9.049155915886e-24       5.071160558145e-08       1.802137019964e+20       1.414308953668e+04       1.547578511093e-09       1.292515889881e+17       2.927811852833e-08       1.919311530310e+40       1.896365813563e+30       1.017396437371e+31       1.531567132367e+26       6.334645306189e-13       1.472880282524e+39       1.531567132367e+26       6.334645306189e-13       1.472880282524e+39       1.531567132367e+26       6.334645306189e-13       1.472880282524e+39       3.454055557132e-08       2.794052934714e+37       3.247697838723e+40       3.247697838723e+40       1.082565945839e+40      -8.539069745028e+47       2.702700792942e-05       4.179491592770e-01 
       9.075323806370e+12       1.101889057995e-13       9.176287507340e-24       5.106630851515e-08       1.777169564751e+20       1.414308953668e+04       1.558411560671e-09       1.283531171679e+17       2.948306535801e-08       1.866498263136e+40       1.857093226127e+30       9.963267733543e+30       1.499849304672e+26       6.334645306189e-13       1.432351364394e+39       1.499849304672e+26       6.334645306189e-13       1.432351364394e+39       1.499849304672e+26       6.334645306189e-13       1.432351364394e+39       3.454055557132e-08       2.717169603472e+37       3.158331661876e+40       3.158331661876e+40       1.052777220231e+40      -8.246377425980e+47       2.710580387095e-05       4.167341907934e-01 
       9.012238139395e+12       1.109602281401e-13       9.305205170523e-24       5.142283043824e-08       1.752548017653e+20       1.414308953668e+04       1.569320441596e-09       1.274608909314e+17       2.968944681549e-08       1.815138246851e+40       1.818633950191e+30       9.756934493187e+30       1.468788333979e+26       6.334645306189e-13       1.392937671463e+39       1.468788333979e+26       6.334645306189e-13       1.392937671463e+39       1.468788333979e+26       6.334645306189e-13       1.392937671463e+39       3.454055557132e-08       2.642401853704e+37       3.071424554179e+40       3.071424554179e+40       1.023808184341e+40      -7.963717674435e+47       2.718459981247e-05       4.155262656054e-01 
