# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  125       4.756651189883e-10       1.434288167380e-13      -5.208297866048e-12       0.000000000000e+00       5.408897806707e-12       9.410340792164e-13      -5.627272369563e-15 
  126       4.803275059059e-10       1.443502896951e-13      -5.276544881713e-12       0.000000000000e+00       5.291394378896e-12       9.254917672659e-13      -5.556053810600e-15 
  127       4.849950712018e-10       1.452106880796e-13      -5.342988132784e-12       0.000000000000e+00       5.177125771854e-12       9.102899074583e-13      -5.484071714685e-15 
  128       4.896663237816e-10       1.460089891878e-13      -5.407555167002e-12       0.000000000000e+00       5.065828250089e-12       8.954044625777e-13      -5.411437407802e-15 
  129       4.943398124878e-10       1.467442580659e-13      -5.470174449215e-12       0.000000000000e+00       4.957263780649e-12       8.808139150209e-13      -5.338265059588e-15 
  130       4.990145889685e-10       1.474157753042e-13      -5.530777559785e-12       0.000000000000e+00       4.851398584625e-12       8.665177569693e-13      -5.264672215009e-15 
  131       5.036897907896e-10       1.480229260242e-13      -5.589297300366e-12       0.000000000000e+00       4.748242859542e-12       8.525198803527e-13      -5.190779320756e-15 
  132       5.083644953901e-10       1.485651623853e-13      -5.645667059652e-12       0.000000000000e+00       4.647794813714e-12       8.388227727675e-13      -5.116709561115e-15 
  133       5.130377184848e-10       1.490420053010e-13      -5.699820851083e-12       0.000000000000e+00       4.550040333669e-12       8.254274765711e-13      -5.042588858905e-15 
  134       5.177084124683e-10       1.494530461556e-13      -5.751693350562e-12       0.000000000000e+00       4.454952651560e-12       8.123335479756e-13      -4.968545876424e-15 
  135       5.223754648181e-10       1.497979485212e-13      -5.801219934172e-12       0.000000000000e+00       4.362492012588e-12       7.995390161421e-13      -4.894712016379e-15 
  136       5.270376964982e-10       1.500764498740e-13      -5.848336715885e-12       0.000000000000e+00       4.272605342415e-12       7.870403422753e-13      -4.821221422829e-15 
  137       5.316938603620e-10       1.502883633112e-13      -5.892980585281e-12       0.000000000000e+00       4.185225914584e-12       7.748323787169e-13      -4.748210982126e-15 
  138       5.363426395567e-10       1.504335792676e-13      -5.935089245259e-12       0.000000000000e+00       4.100273017934e-12       7.629083280403e-13      -4.675820323845e-15 
  139       5.409826459257e-10       1.505120672321e-13      -5.974601249754e-12       0.000000000000e+00       4.017651624021e-12       7.512597021444e-13      -4.604191821731e-15 
  140       5.456124184127e-10       1.505238774644e-13      -6.011456041448e-12       0.000000000000e+00       3.937252054533e-12       7.398762813481e-13      -4.533470594636e-15 
  141       5.502304214648e-10       1.504691427120e-13      -6.045593989486e-12       0.000000000000e+00       3.858949648708e-12       7.287460734841e-13      -4.463804507453e-15 
  142       5.548350434360e-10       1.503480799263e-13      -6.076956427189e-12       0.000000000000e+00       3.782604430751e-12       7.178552729932e-13      -4.395344172059e-15 
  143       5.594245949905e-10       1.501609919799e-13      -6.105485689773e-12       0.000000000000e+00       3.708060777251e-12       7.071882200184e-13      -4.328242948251e-15 
  144       5.639974468192e-10       1.499082813471e-13      -6.131125697979e-12       0.000000000000e+00       3.635180027198e-12       6.967307280631e-13      -4.262620604482e-15 
  145       5.685524614595e-10       1.495904890444e-13      -6.153823694225e-12       0.000000000000e+00       3.563942637484e-12       6.864805230622e-13      -4.198450260373e-15 
  146       5.730886012103e-10       1.492082628105e-13      -6.173528750108e-12       0.000000000000e+00       3.494355513223e-12       6.764377604943e-13      -4.135660248145e-15 
  147       5.776047918529e-10       1.487623472558e-13      -6.190191276342e-12       0.000000000000e+00       3.426419827509e-12       6.666017278749e-13      -4.074169245896e-15 
  148       5.820999218550e-10       1.482535856484e-13      -6.203763063606e-12       0.000000000000e+00       3.360130878150e-12       6.569708232102e-13      -4.013886069694e-15 
  149       5.865728415750e-10       1.476829216990e-13      -6.214197323398e-12       0.000000000000e+00       3.295477944419e-12       6.475425334506e-13      -3.954709465658e-15 
  150       5.910223624659e-10       1.470514013465e-13      -6.221448728887e-12       0.000000000000e+00       3.232444143791e-12       6.383134129445e-13      -3.896527902052e-15 
  151       5.954472562793e-10       1.463601745435e-13      -6.225473455763e-12       0.000000000000e+00       3.171006288689e-12       6.292790618917e-13      -3.839219361366e-15 
  152       5.998462542697e-10       1.456104970415e-13      -6.226229223091e-12       0.000000000000e+00       3.111134743225e-12       6.204341047978e-13      -3.782651132405e-15 
  153       6.042180463984e-10       1.448037321768e-13      -6.223675334161e-12       0.000000000000e+00       3.052793279942e-12       6.117721689272e-13      -3.726679602374e-15 
  154       6.085612805375e-10       1.439413526551e-13      -6.217772717339e-12       0.000000000000e+00       2.995938936560e-12       6.032858627573e-13      -3.671150048970e-15 
  155       6.128745616741e-10       1.430249423379e-13      -6.208483966920e-12       0.000000000000e+00       2.940521872714e-12       5.949667544319e-13      -3.615896432462e-15 
